review_id;business_name;category;review_text;review_date;rating;source_url;place_id;address;city
Ci9DQUlRQUNvZENodHljRjlvT2xWVlR6TlZTMlZRUm5oblQycGhWR1V3Tm1kbExYYxAB;Bakso Pa'jero;Kuliner;Lumayan untuk sekelas bakso di Jogja. Ruangan ber AC kurang begitu nyaman, terdapat bau kurang sedap saat saya berkunjung 15 Des 25 kemarin. Meja yang tersedia kurang bersih saat kami datang, masih terasa lengket. Sekitar 30 menit untuk menunggu 2 porsi bakso dihidangkan di jam setengah dua siang. Mudahan bisa kesana lagi dengan pelayanan yang lebih baik.;17/12/2025 20:51;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWVlR6TlZTMlZRUm5oblQycGhWR1V3Tm1kbExYYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlVVTzNVS2VQRnhnT2phVGUwNmdlLXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21kamJqVmthM0pvYXpSdFNuVjRhM0pTWTJGQ2FsRRAB;Bakso Pa'jero;Kuliner;Mantap rasa bakso bikin nagih;16/12/2025 13:37;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kamJqVmthM0pvYXpSdFNuVjRhM0pTWTJGQ2FsRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmdjbjVka3JoazRtSnV4a3JSY2FCalE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tWWlpUWnZTbFZqYmpGa0xUaE1SelpMU2xCS2NuYxAB;Bakso Pa'jero;Kuliner;Makanannya enak bikin kenyang,tempat ada AC,nyaman. Pelayanannya juga the best pokoknya.;16/12/2025 13:33;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWWlpUWnZTbFZqYmpGa0xUaE1SelpMU2xCS2NuYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkVZZTZvSlVjbjFkLThMRzZLSlBKcnc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21aeU5IQlJVRll0T0Y5ak9IbzBNMjE1Ykc4NFFsRRAB;Bakso Pa'jero;Kuliner;Menu nya variasi, harus dicoba;16/12/2025 13:15;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21aeU5IQlJVRll0T0Y5ak9IbzBNMjE1Ykc4NFFsRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmZyNHBRUFYtOF9jOHo0M215bG84QlE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2w5TlZXaEdUbkpuUW00eGFEUmFObGhFT0VweVdIYxAB;Bakso Pa'jero;Kuliner;menurut saya , dari segi rasa kuahnya kurang ngaldu, bakso uratnya biasa saja. untuk bakso gorengnya terlalu banyak rasa tepung dan cenderung asin. untuk es jeruknya rasanya segar manis untuk es buahnya , buahnya berlimpah untuk ruangan playgroundnya tadi (14des2025 siang) ada tumpahan air (mungkin karena dekat dengan toilet) yang sangat membahayakan untuk anak anak yang sedang bermain disana ( bisa terjatuh ataupun terpeleset).mohon dicek berkala.;16/12/2025 11:17;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5TlZXaEdUbkpuUW00eGFEUmFObGhFT0VweVdIYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOl9NVWhGTnJnQm4xaDRaNlhEOEpyWHc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xCclFXVlJNVFJFTlc1NVdXbFlhVkYzWDJ0RVVHYxAB;Bakso Pa'jero;Kuliner;Alhamdulillah,rasanya nikmat. Ada arena bermain anak&musholah 🥰🥰🥰;15/12/2025 12:08;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCclFXVlJNVFJFTlc1NVdXbFlhVkYzWDJ0RVVHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlBrQWVRMTRENW55WWlYaVF3X2tEUGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2poRFJHZFNVbnBOU1dobFlteHdSMnB4TFhWdFVuYxAB;Bakso Pa'jero;Kuliner;Enak sekali mantab bikin ketagihan;14/12/2025 20:28;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poRFJHZFNVbnBOU1dobFlteHdSMnB4TFhWdFVuYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjhDRGdSUnpNSWhlYmxwR2pxLXVtUnc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2twT1NWbHdabEpuVFVkNVl6Rm1XRFpUT1RKM1ZFRRAB;Bakso Pa'jero;Kuliner;super duper enak uda berkali kali kesini;14/12/2025 17:42;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twT1NWbHdabEpuVFVkNVl6Rm1XRFpUT1RKM1ZFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkpOSVlwZlJnTUd5YzFmWDZTOTJ3VEE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2t0VVUzUjNMVVpsVlUxQlNrbDJjbnA0VkhsRU5IYxAB;Bakso Pa'jero;Kuliner;Bakso tetelan enak pol, mantap. Pelayanan bintang dua krn sy pesen bakso goreng 1 jam ga datang sampe makanan di meja habis, sampai tanya 2x ke pelayan, yg terakhir sy tungguin depan kasir baru dapet.;14/12/2025 17:03;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0VVUzUjNMVVpsVlUxQlNrbDJjbnA0VkhsRU5IYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOktUU3R3LUZlVU1BSkl2cnp4VHlENHc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25GUlZVOVBOa3hWVFhOWlJFaEpWSEpwTldwTFowRRAB;Bakso Pa'jero;Kuliner;Tempatnya luas dan nyaman, pilihan menu baksonya komplit;14/12/2025 16:18;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GUlZVOVBOa3hWVFhOWlJFaEpWSEpwTldwTFowRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOnFRVU9PNkxVTXNZREhJVHJpNWpLZ0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xscU5UZ3RjV0psZDJ0RExVTXRMVzVqTWtad2VtYxAB;Bakso Pa'jero;Kuliner;Biasanya bakso itu kuah kaldunya berasal dari rendaman atau rebusan tetelan, tulang atau daging...tapi ini kaldunya berasal dari kaldu yang instan seperti ptoduk² Royco, Masako dan sejenisnya... Bakminya lumayanlah...dari bakmi kecil, rasanya empuk seperti mie instan...baksonya biasa aja ga istimewa....dari konyur, besar dan rasa komposisi daging dan tepung.....;14/12/2025 11:16;2;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xscU5UZ3RjV0psZDJ0RExVTXRMVzVqTWtad2VtYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOllqNTgtcWJld2tDLUMtLW5jMkZwemc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT25kcFYySnhOM1pHZERkbFVuTkNTRkpNTFRGb2RXYxAB;Bakso Pa'jero;Kuliner;Udah 2 X ramainya luar biasa;13/12/2025 13:50;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kcFYySnhOM1pHZERkbFVuTkNTRkpNTFRGb2RXYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOndpV2JxN3ZGdDdlUnNCSFJMLTFodWc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT210TU56QlFVVXBWYlZsSk5XOTFVR2x4TWxsaWNHYxAB;Bakso Pa'jero;Kuliner;Baksonya mantap, kuahnya ngaldu bgt.;13/12/2025 11:53;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210TU56QlFVVXBWYlZsSk5XOTFVR2x4TWxsaWNHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmtMNzBQUUpVbVlJNW91UGlxMllicGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pCWVdtVlJZM05tYTJKVGEwc3pXWGRXU0ZoMGFXYxAB;Bakso Pa'jero;Kuliner;Puas klo makan disini sesuai dengan expetasi;13/12/2025 10:14;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCWVdtVlJZM05tYTJKVGEwc3pXWGRXU0ZoMGFXYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjBYWmVRY3Nma2JTa0szWXdWSFh0aWc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xGeGFGTlRObmQyVWtnelZFNVJVVTFsYTBKYWVHYxAB;Bakso Pa'jero;Kuliner;Pelayanan cepat, rasa enak, tempat bersih;12/12/2025 18:05;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGeGFGTlRObmQyVWtnelZFNVJVVTFsYTBKYWVHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlFxaFNTNnd2UkgzVE5RUU1la0JaeGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21FM1gwVXpNVVJpTTJnd1FsOWFPRU5yYUVwbldtYxAB;Bakso Pa'jero;Kuliner;Rasanya enak, pelayanan cepat dan ramah;12/12/2025 18:05;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21FM1gwVXpNVVJpTTJnd1FsOWFPRU5yYUVwbldtYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmE3X0UzMURiM2gwQl9aOENraEpnWmc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT205aFZuUTFaMFJFZVhSRlYzQk1hbGRNWTI5aFYzYxAB;Bakso Pa'jero;Kuliner;Baksonya enak, pelayananya bagus .;12/12/2025 18:04;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205aFZuUTFaMFJFZVhSRlYzQk1hbGRNWTI5aFYzYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOm9hVnQ1Z0REeXRFV3BMaldMY29hV3c%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT214T1JscEJSV2hPVkRka1dtTnZkbnB2YjJKSFYwRRAB;Bakso Pa'jero;Kuliner;Baksonya enak banget, rekomendasi dan harganya affordable 💘💘💘;12/12/2025 16:42;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214T1JscEJSV2hPVkRka1dtTnZkbnB2YjJKSFYwRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmxORlpBRWhOVDdkWmNvdnpvb2JHV0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2w5VlNrWnpSM2wzTFVoSE9HVXRjVWw0Y1ZwelVWRRAB;Bakso Pa'jero;Kuliner;dari segi suasana enakk, makanannya juga lumayan, kmaren dateng pas jam hampir closing ya wajar klo banyak yang udah sold tapi untuk pelayanannya sangat kurangg, kemarin waktu pulang sempet nyapa mbanya dan bilang makasih mba bener bener didepan mbanya ehh tapi malah ngga ada respon dari mbanya yaa mungkin karna mbanya capee, semangat aja buat mbanya yang kmaren closingg, kalau cape istirahat yaa mbaa, jangan kasih customer hal yang membuat sedikit mereka kecewaa, berdampak juga di outlet dan teman teman mbaaa;11/12/2025 08:16;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5VlNrWnpSM2wzTFVoSE9HVXRjVWw0Y1ZwelVWRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOl9VSkZzR3l3LUhHOGUtcUl4cVpzUVE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT210bk9GVXROM0puTjJaelRtVm1MVVpWYWs5V2RHYxAB;Bakso Pa'jero;Kuliner;10 Des 2025 pukul 20.27, pelayanan bagian pintu masuk kurang menyenangkan;10/12/2025 21:07;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210bk9GVXROM0puTjJaelRtVm1MVVpWYWs5V2RHYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmtnOFUtN3JnN2ZzTmVmLUZVak9WdGc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tKb1FqbDBRM1pmZUY5WlpVNUtaVTFzYkd3d1dVRRAB;Bakso Pa'jero;Kuliner;Tersedia aneka menu bakso. Pilihan menu selain bakso ada sop daging dan mie ayam 👍;10/12/2025 11:58;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKb1FqbDBRM1pmZUY5WlpVNUtaVTFzYkd3d1dVRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkJoQjl0Q3ZfeF9ZZU5KZU1sbGwwWUE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2t0NU1sRmtZM1ZCZDNWaVdpMXZXRFJNU2xkTGVFRRAB;Bakso Pa'jero;Kuliner;menunya lengkap, kalau gamau makan bakso bisa pesen sop daging sapi/mie ayam. ada es teler dan bakso bakar yang recommended utk dicoba🤩;10/12/2025 11:58;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0NU1sRmtZM1ZCZDNWaVdpMXZXRFJNU2xkTGVFRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkt5MlFkY3VBd3ViWi1vWDRMSldLeEE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pGeGVFWnNiMkpKU25kbVJuSTBaVzU1YkhSbFdVRRAB;Bakso Pa'jero;Kuliner;Baksonya enakkk, kuahnyaa pedess, sambelnya jugaa. Terus kalau mau cepet bisa pesen di meja di belakang no meja ada scan menunya. Tapi ada biaya app nya 1.000, pelayanannya cepett. Ada kerupuk dan es krimnya juga. Tempatnya ga bisa merokok,vape, pod, dll yaa. Tapi overall ini enakkk semua. Parkir berbayar motor 2rb.;08/12/2025 18:19;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGeGVFWnNiMkpKU25kbVJuSTBaVzU1YkhSbFdVRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjFxeEZsb2JJSndmRnI0ZW55bHRlWUE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tvelNtUkNORGh1VWt3MVR6TTNUa05zVEVST1dXYxAB;Bakso Pa'jero;Kuliner;tempat makan yang sangat enak rekomem;08/12/2025 16:57;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tvelNtUkNORGh1VWt3MVR6TTNUa05zVEVST1dXYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkozSmRCNDhuUkw1TzM3TkNsTEROWWc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2t4VFRGSkJWR2t3YTJvMk5FSktVWEZGZDFGM1pXYxAB;Bakso Pa'jero;Kuliner;Kasir atas nama MUTIA tolong di training lagi dong, bagian sdm harusnya bisa lebih memilah mana karyawan yang bagus kinerjanya, masa saya waktu dikasir nanya menu pangsit di halaman berapa ga dijawab malah ngomong sendiri, sampe saya triak bilang 'mbak ini menu pangsit nya di halaman berapa ya?!' Kasir bad attitude gitu, basic manner kurang banget, minimal kalo di f&b basic manner nya di gojlok duluu biar bisa memberikan excellent service;08/12/2025 15:01;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4VFRGSkJWR2t3YTJvMk5FSktVWEZGZDFGM1pXYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkxTTFJBVGkwa2o2NEJKUXFFd1F3ZWc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2tKdWVtSlpNWFp1TUZoYVFtdFNaelE1Ym5Kb1owRRAB;Bakso Pa'jero;Kuliner;Rasa kuahnya ngaldu banget, baksonya berasa dagingnya. Es telernya top. Pokoknya top markotop dan pelayanannya satset👍;07/12/2025 12:16;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKdWVtSlpNWFp1TUZoYVFtdFNaelE1Ym5Kb1owRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOkJuemJZMXZuMFhaQmtSZzQ5bnJoZ0E%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT21velgzSnFkRko2UzFKTmJURTJlR3BoUVhWQ05GRRAB;Bakso Pa'jero;Kuliner;Pedesnya nampol, pelayanannya ramah bangettt, harga murah dikantong😍😍😍;07/12/2025 12:14;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21velgzSnFkRko2UzFKTmJURTJlR3BoUVhWQ05GRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOmozX3JqdFJ6S1JNbTE2eGphQXVCNFE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2pCcGJreG5UR1p4YkdsS04xOVdZbVpOYlhCUE5YYxAB;Bakso Pa'jero;Kuliner;Mantap bgt baksonya, dagingnya berasa, kuahnya NGALDU bgt, wajib coba kalo ke jogja;07/12/2025 12:08;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCcGJreG5UR1p4YkdsS04xOVdZbVpOYlhCUE5YYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOjBpbkxnTGZxbGlKN19WYmZNbXBPNXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2xGTWFsSjVUQzF5WlMxc1FqazBPR3hvYmkxRVlYYxAB;Bakso Pa'jero;Kuliner;Salah satu rekomendasi bakso mercon di Jogja! Wajib dicoba;06/12/2025 18:54;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGTWFsSjVUQzF5WlMxc1FqazBPR3hvYmkxRVlYYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOlFMalJ5TC1yZS1sQjk0OGxobi1EYXc%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
Ci9DQUlRQUNvZENodHljRjlvT2t0RlZuTnJlVjlTY0hSemJFOTJZVGxLYjJSWFMyYxAB;Bakso Pa'jero;Kuliner;baksonya enak banget,kuahnya yang mercon juaraa;06/12/2025 18:41;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t0RlZuTnJlVjlTY0hSemJFOTJZVGxLYjJSWFMyYxAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CAIQACodChtycF9oOktFVnNreV9ScHRzbE92YTlKb2RXS2c%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
